label,text
1,A friend of mine bought a new car
0,"Tesla, I have had my eye on the model for some time"
0,A friend of mine bought a new car
0,"Tesla, I have had my eye on the model for some time"
1,My guinea pig was feeling very sick but I was able to nurse her back to health.
0,"No, I hate giving chemical medicine to my animals. I just kept her on a heating blanket and gave her lots of fresh veggies. She is alright now!"
0,My guinea pig was feeling very sick but I was able to nurse her back to health.
0,"No, I hate giving chemical medicine to my animals. I just kept her on a heating blanket and gave her lots of fresh veggies. She is alright now!"
1,I feel horrible. I did something bad.
0,I put an empty envelope in the collection basket at church.
0,Wow so I do not feel as bad now.. TY lol
0,I feel horrible. I did something bad.
0,I put an empty envelope in the collection basket at church.
0,Wow so I do not feel as bad now.. TY lol
1,I really liked being able to coach my daughters softball team
0,I did too.  It is cool to work with the kids too
0,I really liked being able to coach my daughters softball team
0,I did too.  It is cool to work with the kids too
1,"My friend recently invited me to his wedding. I had not even known he was engaged, but it was a great wedding."
0,"Not too big, maybe 30 guests. He and his now wife have been together for only a year or so, so they set the whole thing up pretty quickly."
0,"My friend recently invited me to his wedding. I had not even known he was engaged, but it was a great wedding."
0,"Not too big, maybe 30 guests. He and his now wife have been together for only a year or so, so they set the whole thing up pretty quickly."
1,I was in shock when I saw a car accident on the highway.
0,I do not think so. They had a lot of ambulances blocking the wreck to cover it from view.
0,I was in shock when I saw a car accident on the highway.
0,I do not think so. They had a lot of ambulances blocking the wreck to cover it from view.
1,I am confident I am going to hit my new bench press max tomorrow at the gym!
0,"Yeah working out is great! I love cardio as well, makes you feel alive!"
0,I am confident I am going to hit my new bench press max tomorrow at the gym!
0,"Yeah working out is great! I love cardio as well, makes you feel alive!"
1,i felt bad when i cut someone off in traffic this morning
0,who did
0,i felt bad when i cut someone off in traffic this morning
0,who did
1,I got a lot of vacation time off from work this summer.
0,"Yes, it felt really good. I am already looking forward to next summer! haha"
0,I got a lot of vacation time off from work this summer.
0,"Yes, it felt really good. I am already looking forward to next summer! haha"
1,I was so scared during the new shark movie. I had to look away several times!
0,"I know, I always get freaked out when I go to the beach!"
0,I was so scared during the new shark movie. I had to look away several times!
0,"I know, I always get freaked out when I go to the beach!"
1,I got attacked by a swarm of bees a few months back. Needless to say it hurt.
0,"It was, they we are absolutely furious with me for some reason."
0,I got attacked by a swarm of bees a few months back. Needless to say it hurt.
0,"It was, they we are absolutely furious with me for some reason."
1,I hesitated before getting on the rollercoaster because it looked so scary!
0,Same. But the thrill that you feel is worth the terror and tension!
0,I hesitated before getting on the rollercoaster because it looked so scary!
0,Same. But the thrill that you feel is worth the terror and tension!
1,I came home today after a long day at work in a pretty foul mood.
0,I was passed over again for a promotion. They gave it to someone who has been there less than a year.
0,I came home today after a long day at work in a pretty foul mood.
0,I was passed over again for a promotion. They gave it to someone who has been there less than a year.
1,"oh god ugh, I am so revolted right now"
0,I go into the bathroom tonight and find my girlfriend plucking out her nose hairs into the sink
0,"oh god ugh, I am so revolted right now"
0,I go into the bathroom tonight and find my girlfriend plucking out her nose hairs into the sink
1,"Driving is such a scary thing for me, it was my first time."
0,I just do not quite know how to steer the car.
0,"Driving is such a scary thing for me, it was my first time."
0,I just do not quite know how to steer the car.
1,I am having my first child and I am anxious about it.
0,"Thank you, I cannot wait."
0,I am having my first child and I am anxious about it.
0,"Thank you, I cannot wait."
1,Not all of my high-school memories are fond ones. Like the time I drank too much and passed out at a party.
0,"I was about 16 at the time. The thing is, I passed out right in front of the entrance to the house. Everyone coming and going had to step over me!"
0,Not all of my high-school memories are fond ones. Like the time I drank too much and passed out at a party.
0,"I was about 16 at the time. The thing is, I passed out right in front of the entrance to the house. Everyone coming and going had to step over me!"
1,I feel proud of myself when I reach a new milestone
0,I set a target of getting my first victory royale on fortnite and achieved it. Now I have 18.
0,I feel proud of myself when I reach a new milestone
0,I set a target of getting my first victory royale on fortnite and achieved it. Now I have 18.
1,I got a email from a distant relative recently that said they needed surgery but could not afford the bill. I was so worried they would die.
0,Then my cousin sent another email saying the relative was hacked by scammers and do not send any money. I was glad to hear my relative is doing fine!
0,I got a email from a distant relative recently that said they needed surgery but could not afford the bill. I was so worried they would die.
0,Then my cousin sent another email saying the relative was hacked by scammers and do not send any money. I was glad to hear my relative is doing fine!
1,I feel kind of alone now. I dont hang out with friends much
0,Kids are keeping me busy. My friends are busy too.
0,I feel kind of alone now. I dont hang out with friends much
0,Kids are keeping me busy. My friends are busy too.
1,I am pretty upset that my real estate career in Florida did not go as I had planned.
0,"To be honest with you... No, I did not put the effort into it that I should have."
0,I am pretty upset that my real estate career in Florida did not go as I had planned.
0,"To be honest with you... No, I did not put the effort into it that I should have."
1,Hi! So recently I applied for this barista job. I have been waiting forever for them to get back to me!
0,They just called me back today. I did not get the job. :( I was trying not to be overconfident. I guess it worked this time lol.
0,I hope so! I was actually really surprised. I think they like me there. I just hate not knowing what I will be doing next!
0,Hi! So recently I applied for this barista job. I have been waiting forever for them to get back to me!
0,They just called me back today. I did not get the job. :( I was trying not to be overconfident. I guess it worked this time lol.
0,I hope so! I was actually really surprised. I think they like me there. I just hate not knowing what I will be doing next!
1,Love isn’t fair sometimes.  You know what I mean?
0,This girl at work and I have perfect chemistry and we always seem to hit it off.  Well I just found out that she has a boyfriend.  So not fair.
0,Love isn’t fair sometimes.  You know what I mean?
0,This girl at work and I have perfect chemistry and we always seem to hit it off.  Well I just found out that she has a boyfriend.  So not fair.
1,I feel a bit sad about this weekend. I have to work on a big project for work instead of visiting my family.
0,"Thanks, yeah it is important to find the time to spend with those you love. I just could not make it this time."
0,I feel a bit sad about this weekend. I have to work on a big project for work instead of visiting my family.
0,"Thanks, yeah it is important to find the time to spend with those you love. I just could not make it this time."
1,I went out last weekend and had a major accident. Guess what happened...
0,I am fine. Just a litte embarassed. I ripped my leggings dancing on bourbon street.
0,Yep. My shirt was long enough to cover it. Plus I do not live there lol.
0,I went out last weekend and had a major accident. Guess what happened...
0,I am fine. Just a litte embarassed. I ripped my leggings dancing on bourbon street.
0,Yep. My shirt was long enough to cover it. Plus I do not live there lol.
1,I cannot wait to eat my sub.
0,It is called Banh Mi. It is a Vietnamese sub sandwich.
0,I cannot wait to eat my sub.
0,It is called Banh Mi. It is a Vietnamese sub sandwich.
1,"everytime before clocking in i look at the schedule , when i see a bunch of fast workers on the list im so happy , like we are getting out early today"
0,"it sure does , when i see the list and its all the worst employees i always think its gonna be a really long day"
0,"everytime before clocking in i look at the schedule , when i see a bunch of fast workers on the list im so happy , like we are getting out early today"
0,"it sure does , when i see the list and its all the worst employees i always think its gonna be a really long day"
1,I really do miss my mother. She has been dead for about 15 years now.
0,It is a blessing and curse. When I am having problems I think about what she would say to me.
0,"Yes, it is. I know that time heals."
0,I really do miss my mother. She has been dead for about 15 years now.
0,It is a blessing and curse. When I am having problems I think about what she would say to me.
0,"Yes, it is. I know that time heals."
1,I made a briliant pizza yesterday
0,Just by myself. I often make it - but this turned out realy good.
0,I made a briliant pizza yesterday
0,Just by myself. I often make it - but this turned out realy good.
1,I walked around the mall for 2 hours with my fly down.
0,Unfortunately I had my shirt tucked in and I was wearing skinny jeans so everyone noticed they just did not tell me. I was wearing my superman undies too so it was extra noticeable...humiliating.
0,I walked around the mall for 2 hours with my fly down.
0,Unfortunately I had my shirt tucked in and I was wearing skinny jeans so everyone noticed they just did not tell me. I was wearing my superman undies too so it was extra noticeable...humiliating.
1,"I have got all of my bags packed, passport ready, and i am not even leaving for vacation until next week."
0,"I am going to Japan. I am so excited, I have never been."
0,"I have got all of my bags packed, passport ready, and i am not even leaving for vacation until next week."
0,"I am going to Japan. I am so excited, I have never been."
1,"My girlfriend and I had an argument this afternoon, while she is about to go away to see relatives for a week. It is kind of a bummer because we do not really communicate that well, especially when it comes to arguments. It usually devolves into us rather not talking instead of trying to fully speak out our issues."
0,"Yeah, which is fine if we were just friends, but we are significant others and we plan to get married, so it is kind of worrisome that after years being together that we are not better at communicating, or at least working through an argument. It is hard for us to put aside our personal feelings and be objective, but only when it is with one another, for some reason."
0,"My girlfriend and I had an argument this afternoon, while she is about to go away to see relatives for a week. It is kind of a bummer because we do not really communicate that well, especially when it comes to arguments. It usually devolves into us rather not talking instead of trying to fully speak out our issues."
0,"Yeah, which is fine if we were just friends, but we are significant others and we plan to get married, so it is kind of worrisome that after years being together that we are not better at communicating, or at least working through an argument. It is hard for us to put aside our personal feelings and be objective, but only when it is with one another, for some reason."
1,I am the happiest in my life when I am at the ocean. There is just something so special about nature at the ocean for me.
0,I do not really have a favorite. They are all my favorite! But I prefer the beaches that have perfect soft sand with no rocks or anything. Like a huge swimming pool!
0,I am the happiest in my life when I am at the ocean. There is just something so special about nature at the ocean for me.
0,I do not really have a favorite. They are all my favorite! But I prefer the beaches that have perfect soft sand with no rocks or anything. Like a huge swimming pool!
1,I asked a girl on a date and got turned down last night.
0,It happens. I guess i will get over it.
0,I asked a girl on a date and got turned down last night.
0,It happens. I guess i will get over it.
1,I was really scared when I walked to my car after the movie
0,It was after a horror movie
0,I was really scared when I walked to my car after the movie
0,It was after a horror movie
1,"When my grandmother got ill,i was spending my whole summer with her and helping her"
0,No she got cancer and died after that.But still i am glad i have spent some time with her.
0,"When my grandmother got ill,i was spending my whole summer with her and helping her"
0,No she got cancer and died after that.But still i am glad i have spent some time with her.
1,it sucked seeing my brother go to disneyworld for two weeks while im stuck at home working
0,yea we are planning a trip now!
0,it sucked seeing my brother go to disneyworld for two weeks while im stuck at home working
0,yea we are planning a trip now!
1,next week my vacation starts. I am really looking forward to it
0,"i always wanted to visit Miami, i cannot wait to visit the beach and take in all the fun"
0,next week my vacation starts. I am really looking forward to it
0,"i always wanted to visit Miami, i cannot wait to visit the beach and take in all the fun"
1,"I just got some new neighbors. I am kind of nosy so I asked if I could take a look at how they decorated, just out of curiosity."
0,"Nah, although I did consider brownies. They were happy to meet me so it was all good. But man I could not believe how nice their place looked compared to mine! I am a little jealous of their interior decorating skills."
0,"I just got some new neighbors. I am kind of nosy so I asked if I could take a look at how they decorated, just out of curiosity."
0,"Nah, although I did consider brownies. They were happy to meet me so it was all good. But man I could not believe how nice their place looked compared to mine! I am a little jealous of their interior decorating skills."
1,I just proposed to my girlfriend and she said yes!
0,"Next year, I am so happy!"
0,I just proposed to my girlfriend and she said yes!
0,"Next year, I am so happy!"
1,I was nervous this morning driving. It was raining hard
0,I thought about that for sure
0,I was nervous this morning driving. It was raining hard
0,I thought about that for sure
1,I think I have some pretty decent kids. May be too soon to tell though.
0,My oldest is 13. She is the worst. But my 2 and 3 year old are perfect lol
0,lol. she is upset about everything all of time. I couldnt have been that way lol
0,That is hilarious. Maybe II was terrible too then.
0,I think I have some pretty decent kids. May be too soon to tell though.
0,My oldest is 13. She is the worst. But my 2 and 3 year old are perfect lol
0,lol. she is upset about everything all of time. I couldnt have been that way lol
0,That is hilarious. Maybe II was terrible too then.
1,Have you heard about Double Dare coming back to tv? I watched it the other night and it took me right back to my childhood!
0,Sometimes! I think it is more about families competing against each other if I remember correctly.
0,Have you heard about Double Dare coming back to tv? I watched it the other night and it took me right back to my childhood!
0,Sometimes! I think it is more about families competing against each other if I remember correctly.
1,my buddy decided it would be funny to pants me at the bar while the band was playing
0,oh i did a few days later. my face was red but it wasnt that big of a deal
0,my buddy decided it would be funny to pants me at the bar while the band was playing
0,oh i did a few days later. my face was red but it wasnt that big of a deal
1,My coworker in the cubicle next to me is always talking! He really bothers me.
0,Dumb stuff that has nothing to do with work!
0,My coworker in the cubicle next to me is always talking! He really bothers me.
0,Dumb stuff that has nothing to do with work!
1,Our fence fell down. It is going to cost so much to get it fixed.
0,"Over $1,000 just for the material alone."
0,Our fence fell down. It is going to cost so much to get it fixed.
0,"Over $1,000 just for the material alone."
1,I was up for promotion this year. I lost out to another coworker. I really thought I had it.
0,I got some good feed back. I really thought I had it though. Just a little bummed out.
0,I was up for promotion this year. I lost out to another coworker. I really thought I had it.
0,I got some good feed back. I really thought I had it though. Just a little bummed out.
1,I had about 6 or 7 hummingbirds in my yard the other day feeding.
0,"No. my camera is not good enough to get good pictures, they are so small."
0,I had about 6 or 7 hummingbirds in my yard the other day feeding.
0,"No. my camera is not good enough to get good pictures, they are so small."
1,I felt good and hopeful when my dad helped me get a truck. I just knew he wanted to help
0,"It was a nissan, it was nice"
0,I felt good and hopeful when my dad helped me get a truck. I just knew he wanted to help
0,"It was a nissan, it was nice"
1,My son took his first steps.
0,"Yes, I got it on video also."
0,My son took his first steps.
0,"Yes, I got it on video also."
1,I love being able to collect toys for kids who might not get them on Christmas.
0,"On my own, I find it is easier to be in control."
0,I love being able to collect toys for kids who might not get them on Christmas.
0,"On my own, I find it is easier to be in control."
1,I feel alone all the time. I wish I had room mates.
0,I like the place I live I just wish I was not all alone.
0,I feel alone all the time. I wish I had room mates.
0,I like the place I live I just wish I was not all alone.
1,I remember back when I started college. I moved to a new state where I did not know anyone and I had no idea what to expect.
0,"Yes, I did eventually. There is something to be said for living in a dorm at a time when you want to meet new people and fit in."
0,I remember back when I started college. I moved to a new state where I did not know anyone and I had no idea what to expect.
0,"Yes, I did eventually. There is something to be said for living in a dorm at a time when you want to meet new people and fit in."
1,I cannot get enough of music today. Especially all my songs/bands from when I was in my twenties.
0,"Its true though, they cannot make good music these days. Not in ANY genre."
0,I cannot get enough of music today. Especially all my songs/bands from when I was in my twenties.
0,"Its true though, they cannot make good music these days. Not in ANY genre."
1,I am leaving on vacation next week. We will be in Florida. I have packed at least 3 bags..
0,"Going for a week... Like the old saying, I have packed everything but the kitchen sink. You never know when you will need a certain item."
0,I am leaving on vacation next week. We will be in Florida. I have packed at least 3 bags..
0,"Going for a week... Like the old saying, I have packed everything but the kitchen sink. You never know when you will need a certain item."
1,"I honestly did not expect free movie tickets when I tried buying my tickets yesterday, it kind of caught me off guard."
0,"I honestly did not expect free movie tickets when I tried buying my tickets yesterday, it kind of caught me off guard."
1,My cable company offered me a package I could add onto my bill that would give me access to premium channels.
0,it seemed like it would be but something kept telling me that I should wait before I make any decisions because I really am not sure if that is what I want.
0,My cable company offered me a package I could add onto my bill that would give me access to premium channels.
0,it seemed like it would be but something kept telling me that I should wait before I make any decisions because I really am not sure if that is what I want.
1,My neighbor loaned me their new BMW to use while my car is in the shop.
0,I sure did and keeping it nice and clean!
0,My neighbor loaned me their new BMW to use while my car is in the shop.
0,I sure did and keeping it nice and clean!
1,"After having a big fight with my boyfriend, I came very close to cheating on him recently with a colleague of mine. But did not. I could not bring myself to."
0,"True. I realized that as soon as the alcohol wore off, and I went back home to my boyfriend, then made up with him."
0,"After having a big fight with my boyfriend, I came very close to cheating on him recently with a colleague of mine. But did not. I could not bring myself to."
0,"True. I realized that as soon as the alcohol wore off, and I went back home to my boyfriend, then made up with him."
1,my brother graduated high school last year which was cool.
0,a few hours.
0,yea ut it was cool that we both moved on to college.
0,my brother graduated high school last year which was cool.
0,a few hours.
0,yea ut it was cool that we both moved on to college.
1,I recently found out a good friend of mine has been cheating on her fiance for years.
0,Very angry and frustrated that she would behave that way. It makes me think less of her as a person.
0,I recently found out a good friend of mine has been cheating on her fiance for years.
0,Very angry and frustrated that she would behave that way. It makes me think less of her as a person.
1,I cant wait for work to finish today. I am headed out to a concert to have some fun!
0,Its just a bunch of locals! Its going to be rad.
0,I cant wait for work to finish today. I am headed out to a concert to have some fun!
0,Its just a bunch of locals! Its going to be rad.
1,I ate ten Big Macs last night because I was so hungry and depressed. I resented myself afterwards.
0,I was so bothered because the 30 chalupas that I ate at Taco Bell for lunch were very unsatisfying. I had to haze myself further to get rid of the feeling of remorse. It did not work out too well.
0,I ate ten Big Macs last night because I was so hungry and depressed. I resented myself afterwards.
0,I was so bothered because the 30 chalupas that I ate at Taco Bell for lunch were very unsatisfying. I had to haze myself further to get rid of the feeling of remorse. It did not work out too well.
1,One time I saw poop smeared all over the public restroom
0,Yup the smell was disgusting!
0,One time I saw poop smeared all over the public restroom
0,Yup the smell was disgusting!
1,MY daughter had me get supplies for school from a list for her
0,Well turns out it was her personal list and not the offical school list. I am mad
0,MY daughter had me get supplies for school from a list for her
0,Well turns out it was her personal list and not the offical school list. I am mad
1,MY best friend is moving 500 miles away with her family
0,I am sad. She has been like a sister to me
0,MY best friend is moving 500 miles away with her family
0,I am sad. She has been like a sister to me
1,I am scared these days.
0,I am coughing blood lately and I think it could be cancer.
0,I am scared these days.
0,I am coughing blood lately and I think it could be cancer.
1,One time I bought water and snacks before a hurricane came to wreck my city
0,My house flooded so I had to get on my roof !
0,One time I bought water and snacks before a hurricane came to wreck my city
0,My house flooded so I had to get on my roof !
1,I received a letter from the IRS saying I did not pay my taxes.
0,"It was fake, but I was so afraid while reading it."
0,I received a letter from the IRS saying I did not pay my taxes.
0,"It was fake, but I was so afraid while reading it."
1,i get the horror situation in midnight
0,no real
0,i get the horror situation in midnight
0,no real
1,I was ecstatic when my son took his first steps
0,Thank you! do you have kids?
0,I was ecstatic when my son took his first steps
0,Thank you! do you have kids?
1,We cannot afford to live in our home anymore
0,"We are poor, and bills are adding up"
0,We cannot afford to live in our home anymore
0,"We are poor, and bills are adding up"
1,It is always such a great feeling whenever I get home and my dog is there waiting for me at the door ready to greet me.
0,I have a little havanese named Yoko.
0,It is always such a great feeling whenever I get home and my dog is there waiting for me at the door ready to greet me.
0,I have a little havanese named Yoko.
1,"If my plans work out, I will be moving to France in the winter."
0,Paris.
0,"If my plans work out, I will be moving to France in the winter."
0,Paris.
1,"Last month my car threw a rod and needed to have the engine overhauled, leaving me without a way to get to work and back."
0,"Well, a friend of mine let me borrow his car for a entire month while mine was repaired. He just tossed me the keys and said bring it back when your done."
0,"Last month my car threw a rod and needed to have the engine overhauled, leaving me without a way to get to work and back."
0,"Well, a friend of mine let me borrow his car for a entire month while mine was repaired. He just tossed me the keys and said bring it back when your done."
1,When I hear some songs I remember my time in high school
0,"I got bullied really badly, but some of my bullies apologized after"
0,When I hear some songs I remember my time in high school
0,"I got bullied really badly, but some of my bullies apologized after"
1,"When my aunt died a few years ago, it really hurt me"
0,It was a bad experience for sure
0,"When my aunt died a few years ago, it really hurt me"
0,It was a bad experience for sure
1,"I was at my friends part last weekend, and someone threw up in the hot tub!"
0,Yeah... the worst part was trying to clean up all the pieces.
0,"I was at my friends part last weekend, and someone threw up in the hot tub!"
0,Yeah... the worst part was trying to clean up all the pieces.
1,I was in awe when my dad won his award
0,Best toes in the USA.
0,I was in awe when my dad won his award
0,Best toes in the USA.
1,Cannot believe I just saw all my possessions disappear.
0,The whole place burned down in the middle of the night
0,Cannot believe I just saw all my possessions disappear.
0,The whole place burned down in the middle of the night
1,A character that I loved was killed off of one of my shows that I always watch. I cried like a baby.
0,The Walking Dead. It was bound to happen afterall. Did not make it any less painful.
0,A character that I loved was killed off of one of my shows that I always watch. I cried like a baby.
0,The Walking Dead. It was bound to happen afterall. Did not make it any less painful.
1,"I was so scared when my car spun out of control in the snow, I had never been in that situation before"
0,I did end up okay but I could have been very easily injured or even killed
0,"I was so scared when my car spun out of control in the snow, I had never been in that situation before"
0,I did end up okay but I could have been very easily injured or even killed
1,I got a new phone a few weeks ago.
0,It is an iphone. It is sooooo much faster than my old one!
0,I got a new phone a few weeks ago.
0,It is an iphone. It is sooooo much faster than my old one!
1,I hope i find a new job this week
0,A few weeks
0,I hope i find a new job this week
0,A few weeks
1,The soccer ball of my neighbor kids keep landing in my yard. It is very frequent.
0,I should probably do that. I sometime think that they are doing that in purpose.
0,The soccer ball of my neighbor kids keep landing in my yard. It is very frequent.
0,I should probably do that. I sometime think that they are doing that in purpose.
1,I am sick of what Harvey Weinstein did.
0,"He raped women, terrible."
0,I am sick of what Harvey Weinstein did.
0,"He raped women, terrible."
1,"Sometimes life just gives you lemons. At an old job of mine, I had what will probably remain the worst performance review of my life."
0,"I am not sure it was really about my performance at all. I was surprised by the presence of my only adversary there, and informed that a large part of my position would be dissolved, and I would be answering phones."
0,"Sometimes life just gives you lemons. At an old job of mine, I had what will probably remain the worst performance review of my life."
0,"I am not sure it was really about my performance at all. I was surprised by the presence of my only adversary there, and informed that a large part of my position would be dissolved, and I would be answering phones."
1,I did so much practice running in preparation for my 50 metre sprint race at my school!
0,I do! I am so motivated to win and I believe I am one of the fastest at my school.
0,I did so much practice running in preparation for my 50 metre sprint race at my school!
0,I do! I am so motivated to win and I believe I am one of the fastest at my school.
1,Got a huge delivery. Not even sure I can get it through the door.
0,Do not think I ordered anything. I do not even recognize the company it is from.
0,Got a huge delivery. Not even sure I can get it through the door.
0,Do not think I ordered anything. I do not even recognize the company it is from.
1,"In the past year, I was caught cheating on my wife."
0,"No, I just felt very remorseful about it."
0,"In the past year, I was caught cheating on my wife."
0,"No, I just felt very remorseful about it."
1,So yesterday I went for a bike ride in my city's park. The weather was perfect!
0,It was wonderful. I felt at peace as I rode by all of the flower gardens and fountains. Do you visit any parks or gardens in your area?
0,So yesterday I went for a bike ride in my city's park. The weather was perfect!
0,It was wonderful. I felt at peace as I rode by all of the flower gardens and fountains. Do you visit any parks or gardens in your area?
1,I was annoyed when my family missed my birthday
0,Yeah that is very true. Does not mean we are not important though
0,I was annoyed when my family missed my birthday
0,Yeah that is very true. Does not mean we are not important though
1,I wish I was a musician.
0,"No, I have no music skills either."
0,I wish I was a musician.
0,"No, I have no music skills either."
1,I came home drunk from the bar and stole my neighbor's package that was sitting out.
0,"No, but I felt like a jerk when I gave it to them the next day and had to explain what happened."
0,I came home drunk from the bar and stole my neighbor's package that was sitting out.
0,"No, but I felt like a jerk when I gave it to them the next day and had to explain what happened."
1,I get married in 3.5 weeks!!!
0,I am! It cannot come fast enough! I am hoping for great weather since it will be outside.
0,I get married in 3.5 weeks!!!
0,I am! It cannot come fast enough! I am hoping for great weather since it will be outside.
1,I am starting back dancing ballet next month it is been a while since I last danced.
0,A little rusty but I know when I get in the class and hit the floor with my shoes I am more then positive it will be great.
0,I am starting back dancing ballet next month it is been a while since I last danced.
0,A little rusty but I know when I get in the class and hit the floor with my shoes I am more then positive it will be great.
1,I let one rip during dinner just now.
0,It just came out. I excused myself though.
0,I let one rip during dinner just now.
0,It just came out. I excused myself though.
1,I am just getting older and older. I feel so far away from my childhood when things felt so very open ended.
0,"I try to, but it just gets so hard sometimes. I appreciate you giving me the space to talk this out thank you. I just wish times were just as simple as they seemed when I was younger."
0,I am just getting older and older. I feel so far away from my childhood when things felt so very open ended.
0,"I try to, but it just gets so hard sometimes. I appreciate you giving me the space to talk this out thank you. I just wish times were just as simple as they seemed when I was younger."
1,I feel like I have let my family down. I got into trouble with the law.
0,"I lied to the cops about something I was questioned about. Truthfully, I did not want other people to get into trouble. But instead, I was charged with making false statements to the police."
0,I feel like I have let my family down. I got into trouble with the law.
0,"I lied to the cops about something I was questioned about. Truthfully, I did not want other people to get into trouble. But instead, I was charged with making false statements to the police."
1,I have an appointment for tomorrow. I am hoping the same thing.
0,"My cat has not been feeling well this past week, I think there might be something really wrong."
0,I have an appointment for tomorrow. I am hoping the same thing.
0,"My cat has not been feeling well this past week, I think there might be something really wrong."
1,I get to go on vacation with my husband and kids on Monday. I am so excited!
0,We are going to Wisconsin to see my family. We havent seen them since Christmas.
0,I get to go on vacation with my husband and kids on Monday. I am so excited!
0,We are going to Wisconsin to see my family. We havent seen them since Christmas.
1,I want to see the Halo TV series when it comes out. Spielberg is supposed to direct it.
0,Probably mostly the super heroes in it.
0,I want to see the Halo TV series when it comes out. Spielberg is supposed to direct it.
0,Probably mostly the super heroes in it.
1,My boyfriend bought me an outfit by himself and I actually loved it.
0,"Hmmm, I had not thought of that. Maybe she did! It fit me perfectly and everything!"
0,My boyfriend bought me an outfit by himself and I actually loved it.
0,"Hmmm, I had not thought of that. Maybe she did! It fit me perfectly and everything!"
1,I was excited my first day of college. I was excited to start my next chapter
0,It was a long time ago
0,I was excited my first day of college. I was excited to start my next chapter
0,It was a long time ago
1,"I used to love pokemon, thinking back on it puts me in my feelings"
0,"I still like it a good deal, just not as much"
0,"I used to love pokemon, thinking back on it puts me in my feelings"
0,"I still like it a good deal, just not as much"
1,I walked by my old friends house today and got a blast of nostalgia.
0,It feel so good when you remember the days of childhood.
0,I walked by my old friends house today and got a blast of nostalgia.
0,It feel so good when you remember the days of childhood.
1,"My cat dragged a freakin OWL into the house through the dog door the other night. I came home at midnight to a pitch black house, went up the stairs, and something flew over my darn head. Turned the light on and he was staring back at me..."
0,"Yeah, my brother helped me. Made up some contraption with a fishing net and tying some wire around the netting, so when you pulled on the wire, it snapped the netting opening shut. Then we transferred it into a trash bag and let it loose. That thing was so spooky man. Cats... bleh."
0,"My cat dragged a freakin OWL into the house through the dog door the other night. I came home at midnight to a pitch black house, went up the stairs, and something flew over my darn head. Turned the light on and he was staring back at me..."
0,"Yeah, my brother helped me. Made up some contraption with a fishing net and tying some wire around the netting, so when you pulled on the wire, it snapped the netting opening shut. Then we transferred it into a trash bag and let it loose. That thing was so spooky man. Cats... bleh."
1,i need to go to bed
0,yes and yes im having a porch built
0,naw its for my birds
0,i need to go to bed
0,yes and yes im having a porch built
0,naw its for my birds
1,My neighbors are so loud and inconsiderate.
0,i really did but they dont care it just caused more problems :/
0,My neighbors are so loud and inconsiderate.
0,i really did but they dont care it just caused more problems :/
1,I just finished my last exam and am very relieved to be finished!
0,"Yes, it feels like all the hard work I put into studying has paid off."
0,I just finished my last exam and am very relieved to be finished!
0,"Yes, it feels like all the hard work I put into studying has paid off."
1,"i saw a person pulled over on the side of the road and looking frazzled, so i stopped"
0,"they had a blown tire, and didnt have a spare. frightened them a bit."
0,"i saw a person pulled over on the side of the road and looking frazzled, so i stopped"
0,"they had a blown tire, and didnt have a spare. frightened them a bit."
1,My tooth is shaking and i think it will fall off
0,no not yet. It is not that am a kid and it will grow back again. I think i will have gap and am terrified
0,My tooth is shaking and i think it will fall off
0,no not yet. It is not that am a kid and it will grow back again. I think i will have gap and am terrified
1,Robin williams was my hero i am so sad he is gone
0,i use to follow him since i was a kid
0,Robin williams was my hero i am so sad he is gone
0,i use to follow him since i was a kid
1,"I have been crushing on this girl a while, and I am going to ask her out."
0,At least a year now. I wanted to make sure I really liked her first.
0,"I have been crushing on this girl a while, and I am going to ask her out."
0,At least a year now. I wanted to make sure I really liked her first.
1,I thought my girlfriend was pregnant recently.
0,It made me feel very scared not knowing what would happen.
0,I thought my girlfriend was pregnant recently.
0,It made me feel very scared not knowing what would happen.
1,"After going from foster home to foster home, my buddy won a full ride scholarship to our state college"
0,"Yea, I am pretty happy for him. I am sure he will do a lot for society."
0,"After going from foster home to foster home, my buddy won a full ride scholarship to our state college"
0,"Yea, I am pretty happy for him. I am sure he will do a lot for society."
1,I love my mom. She is always looking out for me and is the absolute best.
0,I most certainly will.
0,I love my mom. She is always looking out for me and is the absolute best.
0,I most certainly will.
1,I went through allof m FB photo albums today
0,I was really looking at my kids pictures and how they have grown so. I could have cried lol
0,Three they are in school now so its bittersweet
0,I went through allof m FB photo albums today
0,I was really looking at my kids pictures and how they have grown so. I could have cried lol
0,Three they are in school now so its bittersweet
1,Marvel makes the best superhero movies! I cannot wait for the next one to come out!
0,Well the next Infinity Wars is out in 2019 so that is a long time to wait!
0,Marvel makes the best superhero movies! I cannot wait for the next one to come out!
0,Well the next Infinity Wars is out in 2019 so that is a long time to wait!
1,My friend put vinegar on his ice cream sundae.
0,It looked and smelled really gross.
0,My friend put vinegar on his ice cream sundae.
0,It looked and smelled really gross.
1,School starts soon. I just spoke with my daughters teacher.
0,Pre-K. She is excited for school. Turns out the teacher already knows her.
0,School starts soon. I just spoke with my daughters teacher.
0,Pre-K. She is excited for school. Turns out the teacher already knows her.
1,I did not make it to church yesterday. I still feel bad about it
0,"Yeah, that is a good point"
0,I did not make it to church yesterday. I still feel bad about it
0,"Yeah, that is a good point"
1,I live away from family. When ever i see kids on road. I think about mine
